TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,MoA,Unique_MoA,Unique_Treatments,Unique_Compounds,Plate,Batch
1,3377,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s1_w1C9DEAB87-A820-489E-987A-4A2191C16C24_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s1_w21E6656DD-7B0C-4DC5-912A-3D5F0406317A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s1_w4954F1467-37BB-40C0-8566-8E1A0C35EDBF_corrected_resized.tiff,,Week1_22401,B06,3,latrunculin B,1.0,Actin disruptors,0,3,2,5,0
1,3378,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s2_w1C5B8160C-2B73-4DE1-854A-C2C53209FBC3_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s2_w2DB46CE38-E626-4682-88D2-2E7EFE4D4A17_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s2_w48F66AF05-F47A-4380-AC71-C7BF6C631733_corrected_resized.tiff,,Week1_22401,B06,3,latrunculin B,1.0,Actin disruptors,0,3,2,5,0
1,3379,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s3_w15318BECD-5472-48B0-BCB9-F6B1BAC18BCA_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s3_w2DB594EE1-7435-4FA4-AD4C-3E48704F2D58_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s3_w415E69224-7065-428C-BEF6-72C92CFEF887_corrected_resized.tiff,,Week1_22401,B06,3,latrunculin B,1.0,Actin disruptors,0,3,2,5,0
1,3380,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s4_w195565006-E153-4FBF-B511-DADF84D268CD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s4_w228B8A2B9-AF35-425D-B8DC-EB16CB35032C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B06_s4_w47245F359-A81D-4701-836A-53913CD0A9F2_corrected_resized.tiff,,Week1_22401,B06,3,latrunculin B,1.0,Actin disruptors,0,3,2,5,0
1,2893,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w12F4AB0D9-2FD7-4563-BF1D-9B407D417CF9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w2529E219F-9E07-4735-9206-747BB1700150_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w44C34883D-956A-46FF-A728-44C843B572E3_corrected_resized.tiff,,Week1_22361,B05,1,latrunculin B,3.0,Actin disruptors,0,4,2,3,0
1,2894,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w1541D3CDF-344C-4585-B660-62EA0E99323F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w2B037A7B8-8909-45C1-BC01-1C53494A07E9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w429FC4CDE-C44F-4B9D-BA1C-DA3A0558ACE0_corrected_resized.tiff,,Week1_22361,B05,1,latrunculin B,3.0,Actin disruptors,0,4,2,3,0
1,2895,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w1FB557B6E-BD09-4540-90E9-2CDAB878FB8E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w276305120-4D05-45BC-983B-C6126AE95482_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w446B1BADB-C029-4319-A097-C12F96AD15D4_corrected_resized.tiff,,Week1_22361,B05,1,latrunculin B,3.0,Actin disruptors,0,4,2,3,0
1,2896,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w1DA5D8075-A6E1-45A9-9527-B988DD4D61DC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w2714C936F-6B13-40AB-B424-1238E9ED34E0_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w487040E9B-7390-4D74-99B1-9CED47C637FF_corrected_resized.tiff,,Week1_22361,B05,1,latrunculin B,3.0,Actin disruptors,0,4,2,3,0
1,3133,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w18E086856-F896-4B50-9A8D-22C75CBCF3F1_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w2E18E6C40-25B2-4B00-8815-BCF91FFBB547_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w479A1BB4C-A882-4582-9898-0ECBF7776F17_corrected_resized.tiff,,Week1_22381,B05,2,latrunculin B,3.0,Actin disruptors,0,4,2,4,0
1,3134,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w10FCE8580-7A4A-48A7-A33E-2899B30C1537_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w2F36467FD-4E50-41AF-9866-792E55747ADA_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w481306D2B-DBB5-41A3-9C1B-60D5435907D4_corrected_resized.tiff,,Week1_22381,B05,2,latrunculin B,3.0,Actin disruptors,0,4,2,4,0
1,3135,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w1F45E3F7A-1234-4410-87D7-E09B45680546_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w2889E1757-C463-4EBD-A2CF-0AE3BD3F3490_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w43F0B2895-6D43-40D0-A45A-FE3A7BAF591F_corrected_resized.tiff,,Week1_22381,B05,2,latrunculin B,3.0,Actin disruptors,0,4,2,4,0
1,3136,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w1D0EA5951-1D0E-4F36-8580-58DF274A6E5D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w252AE9492-A457-4300-9E78-54E3320721EF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w477FB7B90-CFD4-4DBD-96BD-3D6008FB4842_corrected_resized.tiff,,Week1_22381,B05,2,latrunculin B,3.0,Actin disruptors,0,4,2,4,0
1,3373,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w1856F245B-116F-47FC-8504-04545D265E5A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w229FDAE10-3C86-4782-A922-3E99AC68DD4A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s1_w48DF4512E-73F6-4FAB-B18B-C843B9CEE66F_corrected_resized.tiff,,Week1_22401,B05,3,latrunculin B,3.0,Actin disruptors,0,4,2,5,0
1,3374,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w11EC6CBA7-4729-4C04-A4E8-CF828932AD08_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w24B8B61A1-96F3-4FCC-8D96-5A870312CA8A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s2_w483F78737-B457-4DA9-B5C9-C4E44F9B62CE_corrected_resized.tiff,,Week1_22401,B05,3,latrunculin B,3.0,Actin disruptors,0,4,2,5,0
1,3375,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w13EB202F4-718E-41E5-955F-5AC19394AF1E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w267918618-5169-4869-8CE5-39A9E1C11252_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s3_w4FC5D995D-8DC2-4E91-962B-F1545D661960_corrected_resized.tiff,,Week1_22401,B05,3,latrunculin B,3.0,Actin disruptors,0,4,2,5,0
1,3376,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w156167C8A-FD5A-4F2C-80AC-F0363E63D637_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w22160A7A5-E6E2-4DE1-B8F2-1F330090F538_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_B05_s4_w49209D905-7D93-46B4-9905-67643ACA9C34_corrected_resized.tiff,,Week1_22401,B05,3,latrunculin B,3.0,Actin disruptors,0,4,2,5,0
4,2945,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w1E36BB244-E49F-46E1-B9A1-B13AD397C09B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w26B400711-AC07-4AD2-816B-3DCBECD234CC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w4D5E5A61B-E46E-4763-BF8A-8A61A9FEC1B4_corrected_resized.tiff,,Week4_27801,C08,1,AZ258,0.1,Aurora kinase inhibitors,1,5,3,24,3
4,2946,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w10DC4A925-3002-4B1A-81A3-78E3C4733B13_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w2FB08ACEC-1528-492B-BC00-7D84FA27F9A7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w407B6AAF0-FD06-4976-99B0-C2187BD97AC0_corrected_resized.tiff,,Week4_27801,C08,1,AZ258,0.1,Aurora kinase inhibitors,1,5,3,24,3
4,2947,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w132A42191-DE4A-47CC-9D47-D67947B07260_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w216586280-0DD5-4FCC-AA4C-DE1A560A6C6A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w4FB4B7574-7534-4FC9-8116-D0203AE9CC77_corrected_resized.tiff,,Week4_27801,C08,1,AZ258,0.1,Aurora kinase inhibitors,1,5,3,24,3
4,2948,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w1608D70A5-0E50-4D40-B5AA-47465380D829_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w29589790A-ED08-41F4-9B1B-490B3F56C3D2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w453F18927-9F9F-4E66-ABFE-8029C1863CB2_corrected_resized.tiff,,Week4_27801,C08,1,AZ258,0.1,Aurora kinase inhibitors,1,5,3,24,3
4,3185,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w1A6B827C4-D181-49E4-9B0D-B1C15CE4EF83_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w22857049F-7783-4D82-8848-6410BFF768A9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w4876B86C3-BF9D-4FEC-91EE-A5DF53D01F41_corrected_resized.tiff,,Week4_27821,C08,2,AZ258,0.1,Aurora kinase inhibitors,1,5,3,25,3
4,3186,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w129FA765E-51DC-466E-9ECB-D6E0359B76A8_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w209C63317-2BA2-4818-AA23-C2ADC97CDFE4_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w4B0FF1656-A984-4B97-B659-98A99E5B7624_corrected_resized.tiff,,Week4_27821,C08,2,AZ258,0.1,Aurora kinase inhibitors,1,5,3,25,3
4,3187,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w1C6AB40A8-0250-4887-8256-8411AFDAFE30_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w23FCA5B52-5369-4EDC-8A65-C38311A92B24_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w4441EF1B1-F50C-4CAE-9C2F-9C73BA1180CB_corrected_resized.tiff,,Week4_27821,C08,2,AZ258,0.1,Aurora kinase inhibitors,1,5,3,25,3
4,3188,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w10C3E0731-C2C6-44E0-BA81-27D2039B6C3E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w271C9332B-7FE7-42F6-AF96-7009B8793180_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w489711A8E-52ED-4ACC-ADEA-CD38F49D6434_corrected_resized.tiff,,Week4_27821,C08,2,AZ258,0.1,Aurora kinase inhibitors,1,5,3,25,3
4,3665,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w1145A918F-5527-4410-8264-7E375E590B43_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w2AF9524EE-3E3C-4983-A35F-63BCE33C46CF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s1_w45837C5FF-D554-4AAA-916A-C8195C7CDDF9_corrected_resized.tiff,,Week4_27861,C08,3,AZ258,0.1,Aurora kinase inhibitors,1,5,3,26,3
4,3666,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w14DC5261C-A166-47D1-B8A2-624FA9156CF3_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w2D497E141-5EA2-40AC-92EF-AFA840417CC1_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s2_w45C70B6F4-3EA0-47FF-92A2-0AB0B1A20B6F_corrected_resized.tiff,,Week4_27861,C08,3,AZ258,0.1,Aurora kinase inhibitors,1,5,3,26,3
4,3667,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w12B742E23-DD5D-44FD-8365-9A24F7C83B65_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w24C4E101B-2C8C-4AC7-8B56-346884A6B929_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s3_w41CE49172-7A0B-43DF-A97D-45CE07D74729_corrected_resized.tiff,,Week4_27861,C08,3,AZ258,0.1,Aurora kinase inhibitors,1,5,3,26,3
4,3668,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w1C867DB87-25AC-4391-9BE9-25B0F88DADCC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w24F396FAD-2361-45AC-8D02-D7CC802C4996_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C08_s4_w4D6FB1F24-B6B4-41DF-B6FA-B5C0EF870A54_corrected_resized.tiff,,Week4_27861,C08,3,AZ258,0.1,Aurora kinase inhibitors,1,5,3,26,3
4,2941,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w194A311D8-7968-4B27-917C-3A48D1A3E5AE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w2E480CCE4-2671-4A8D-9F8B-83F60BA75754_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w456799D6A-F26B-4E55-B7EC-37D267F18ED0_corrected_resized.tiff,,Week4_27801,C07,1,AZ258,0.3,Aurora kinase inhibitors,1,6,3,24,3
4,2942,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w15989CA9C-70A5-4249-BCEF-C9DBD2E6AE8E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w20C45F12C-6F1D-422F-BBC7-842F0B755D42_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w4DACB9773-4530-4B88-9DB6-B1B5AC8D64A4_corrected_resized.tiff,,Week4_27801,C07,1,AZ258,0.3,Aurora kinase inhibitors,1,6,3,24,3
4,2943,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w1F2EF9005-9D9A-43F2-AFA9-E09C72118461_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w29A019430-3D13-44AD-B668-A26074396C71_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w4DC12B3CC-251E-436A-9318-42AA885B33CE_corrected_resized.tiff,,Week4_27801,C07,1,AZ258,0.3,Aurora kinase inhibitors,1,6,3,24,3
4,2944,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w1356FB81B-DBC4-4C5B-96A5-B525E3EFFCB2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w276122413-1491-48ED-9885-1E5FA3170CBF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w45EF29A7E-10DF-424C-819D-88CEA6F1508E_corrected_resized.tiff,,Week4_27801,C07,1,AZ258,0.3,Aurora kinase inhibitors,1,6,3,24,3
4,3181,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w1409EE240-767C-4380-A061-57BB8C3953AC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w2241F5039-AA49-48CD-BB14-4B0A77FBD5FF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w415E431EF-457C-4EB0-ADC8-896714EFF608_corrected_resized.tiff,,Week4_27821,C07,2,AZ258,0.3,Aurora kinase inhibitors,1,6,3,25,3
4,3182,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w1B4D22F78-1D3D-4323-8BEC-BC413A169F8A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w2E0B9AE39-0562-4D41-8A30-B6811D3C724F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w4F747E95C-E159-499C-AF1C-9A8A4A2DB6ED_corrected_resized.tiff,,Week4_27821,C07,2,AZ258,0.3,Aurora kinase inhibitors,1,6,3,25,3
4,3183,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w1444140D6-7B35-437D-A1D4-9CEE6723A4A0_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w2BF2B1C8B-7E20-4CF1-9EF3-E40A1C24CEFF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w490106F91-50FA-4AC4-8DD2-8051C2D28DC0_corrected_resized.tiff,,Week4_27821,C07,2,AZ258,0.3,Aurora kinase inhibitors,1,6,3,25,3
4,3184,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w10BBF652B-7F41-40F1-A51D-9C96CC7569C7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w277632E8B-D7FD-43D6-89BA-500EC1D41195_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w42D63A575-823A-411C-B37C-356866CCAB64_corrected_resized.tiff,,Week4_27821,C07,2,AZ258,0.3,Aurora kinase inhibitors,1,6,3,25,3
4,3661,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w1AB2D13A6-B8E8-4884-9436-E3CED619B0FA_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w263927132-A906-49F0-8AE3-1B88C6116765_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s1_w41C890F89-6C98-4BC6-8210-E6BB5B789599_corrected_resized.tiff,,Week4_27861,C07,3,AZ258,0.3,Aurora kinase inhibitors,1,6,3,26,3
4,3662,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w11B9EE522-D9C5-41C0-A115-C66BB2FCE849_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w2E34F567E-7154-452D-B606-F561D9AACD70_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s2_w4DA364A7E-1310-4A49-AA53-A22B23C1CBCF_corrected_resized.tiff,,Week4_27861,C07,3,AZ258,0.3,Aurora kinase inhibitors,1,6,3,26,3
4,3663,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w15B289A2B-987E-4329-9ED3-ECC588827F70_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w2A6E732F2-2DCF-41D2-B390-F64A8174E168_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s3_w4D89C17A9-6321-4A83-809F-1E03A5238FB4_corrected_resized.tiff,,Week4_27861,C07,3,AZ258,0.3,Aurora kinase inhibitors,1,6,3,26,3
4,3664,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w1EBB22CE0-B412-4560-BFA1-D9F7335ECF43_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w2D9DD0CD1-A2D0-41F1-91B1-5EB7D5C924B8_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C07_s4_w40BB536BB-373B-47C2-8035-894E4318C41F_corrected_resized.tiff,,Week4_27861,C07,3,AZ258,0.3,Aurora kinase inhibitors,1,6,3,26,3
4,2937,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s1_w160B1A191-FE94-4B77-A55A-D6A484694569_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s1_w2FEF34374-85C0-49DF-A370-A9C15C03A485_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s1_w4C59475AF-91E4-4E49-969D-A516CD2C0D8C_corrected_resized.tiff,,Week4_27801,C06,1,AZ258,1.0,Aurora kinase inhibitors,1,7,3,24,3
4,2938,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s2_w18476161B-547D-4ED7-A14D-5009D70640BE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s2_w2D6A83FF1-D5CC-4709-80F5-867094E9502F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s2_w4E4AB8078-E856-4BFF-91FE-1F9121AE5061_corrected_resized.tiff,,Week4_27801,C06,1,AZ258,1.0,Aurora kinase inhibitors,1,7,3,24,3
4,2939,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s3_w17A44B6F3-9C8E-4FE7-AAAB-1740808527F4_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s3_w2D42CCEA4-9F9F-44CE-9FA8-BE215BD1BC7A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s3_w496D9A1F8-78E9-403D-A2F9-A117464F7947_corrected_resized.tiff,,Week4_27801,C06,1,AZ258,1.0,Aurora kinase inhibitors,1,7,3,24,3
4,2940,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s4_w1B7B83D68-FFD9-4FCE-831E-E5C1506EFF7E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s4_w2ACDB8B13-4DE4-43B7-ACA7-E65E3E6FE748_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s4_w4E2013B8F-DC03-4648-8953-66F4BD6D7BEF_corrected_resized.tiff,,Week4_27801,C06,1,AZ258,1.0,Aurora kinase inhibitors,1,7,3,24,3
4,3177,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s1_w133E95DE8-A0DF-4631-AF9E-D75C9F98E658_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s1_w2C33DD66F-61D3-43E3-B924-43339F69C9A7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s1_w40EF436CB-BED0-4F90-8BAB-D2B1CBB57B89_corrected_resized.tiff,,Week4_27821,C06,2,AZ258,1.0,Aurora kinase inhibitors,1,7,3,25,3
4,3178,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s2_w15395DD58-419C-4C28-A81F-FD089CAA442D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s2_w21A626C58-A230-4CA6-A292-8C62BE2E74CD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s2_w455DADEE4-2472-4AFD-ACDA-A4898D8A1FF0_corrected_resized.tiff,,Week4_27821,C06,2,AZ258,1.0,Aurora kinase inhibitors,1,7,3,25,3
4,3179,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s3_w15B78297A-3FC4-4FE2-91B4-249AA46011D9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s3_w2E50FFA5D-90E4-47BF-B80F-1A95A6271E7B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/C06_s3_w4E84E2B17-3D3F-4327-8467-5DEAB3AD57C9_corrected_resized.tiff,,Week4_27821,C06,2,AZ258,1.0,Aurora kinase inhibitors,1,7,3,25,3
